transaction_id,amount_sar,channel,is_night
TXN-2026-02992,185.4,pos,1
TXN-2026-02993,98.14,pos,0
TXN-2026-02994,69.78,pos,0
TXN-2026-02995,28.72,pos,0
TXN-2026-02996,98.79,atm,0
TXN-2026-02997,122.65,online,0
TXN-2026-02998,20.29,online,0
TXN-2026-02999,134.43,pos,0
TXN-2026-03000,74.72,pos,1
TXN-2026-03001,9.12,atm,0
TXN-2026-03002,32.06,pos,0
TXN-2026-03003,54.8,atm,0
TXN-2026-03004,867.16,pos,0
TXN-2026-03005,175.54,pos,1
TXN-2026-03006,18.13,online,0
TXN-2026-03007,161.3,atm,0
TXN-2026-03008,14.06,atm,1
TXN-2026-03009,330.05,pos,0
TXN-2026-03010,51.14,pos,0
TXN-2026-03011,80.45,online,0
TXN-2026-03012,441.84,online,1
TXN-2026-03013,19.21,online,1
TXN-2026-03014,16.83,pos,0
TXN-2026-03015,44.69,atm,0
TXN-2026-03016,312.95,online,1
TXN-2026-03017,14.54,online,0
TXN-2026-03018,3.01,pos,1
TXN-2026-03019,52.38,pos,0
TXN-2026-03020,174.53,atm,0
TXN-2026-03021,380.05,online,0
TXN-2026-03022,51.64,online,0
TXN-2026-03023,54.94,atm,0
TXN-2026-03024,359.49,online,1
TXN-2026-03025,9.55,pos,0
TXN-2026-03026,56.47,pos,1
TXN-2026-03027,113.13,pos,0
TXN-2026-03028,154.33,pos,0
TXN-2026-03029,48.82,pos,1
TXN-2026-03030,93.82,pos,0
TXN-2026-03031,4.54,pos,0
TXN-2026-03032,40.86,pos,0
TXN-2026-03033,155.12,pos,0
TXN-2026-03034,27.69,pos,0
TXN-2026-03035,96.62,pos,1
TXN-2026-03036,153.89,online,1
TXN-2026-03037,59.68,pos,0
TXN-2026-03038,110.45,pos,0
TXN-2026-03039,28.35,online,0
TXN-2026-03040,70.25,online,0
TXN-2026-03041,187.22,pos,0
TXN-2026-03042,108.68,online,1
TXN-2026-03043,44.53,atm,0
TXN-2026-03044,117.81,online,0
TXN-2026-03045,212.2,pos,1
TXN-2026-03046,7.69,online,0
TXN-2026-03047,361.73,pos,1
TXN-2026-03048,60.13,online,0
TXN-2026-03049,149.99,atm,0
TXN-2026-03050,378.68,pos,1
TXN-2026-03051,17.36,atm,0
TXN-2026-03052,38.42,pos,1
TXN-2026-03053,63.67,atm,1
TXN-2026-03054,35.15,online,0
TXN-2026-03055,721.93,pos,0
TXN-2026-03056,32.2,online,0
TXN-2026-03057,46.22,pos,1
TXN-2026-03058,115.04,pos,0
TXN-2026-03059,21.27,online,0
TXN-2026-03060,55.99,pos,0
TXN-2026-03061,131.75,online,0
TXN-2026-03062,60.37,pos,1
TXN-2026-03063,80.47,pos,1
TXN-2026-03064,47.69,atm,1
TXN-2026-03065,14.62,pos,0
TXN-2026-03066,132.41,online,0
TXN-2026-03067,739.46,online,0
TXN-2026-03068,92.03,online,0
TXN-2026-03069,117.96,atm,0
TXN-2026-03070,206.7,online,1
TXN-2026-03071,19.62,pos,1
TXN-2026-03072,694.38,online,1
TXN-2026-03073,114.75,pos,1
TXN-2026-03074,637.93,pos,1
TXN-2026-03075,37.35,atm,0
TXN-2026-03076,797.65,online,1
TXN-2026-03077,228.19,online,0
TXN-2026-03078,174.8,online,0
TXN-2026-03079,119.2,online,0
TXN-2026-03080,66.8,atm,0
TXN-2026-03081,380.18,pos,0
TXN-2026-03082,106.53,pos,0
TXN-2026-03083,8.5,pos,0
TXN-2026-03084,23.56,online,1
TXN-2026-03085,72.02,pos,1
TXN-2026-03086,130.58,pos,0
TXN-2026-03087,84.11,pos,0
TXN-2026-03088,388.68,atm,0
TXN-2026-03089,8.66,online,0
TXN-2026-03090,106.94,pos,0
TXN-2026-03091,10.16,pos,1
TXN-2026-03092,224.0,pos,0
TXN-2026-03093,80.37,pos,0
TXN-2026-03094,148.94,pos,0
TXN-2026-03095,31.92,atm,0
TXN-2026-03096,417.95,atm,0
TXN-2026-03097,314.21,pos,0
TXN-2026-03098,181.32,pos,1
TXN-2026-03099,77.06,pos,0
TXN-2026-03100,180.52,pos,0
TXN-2026-03101,38.54,pos,0
TXN-2026-03102,251.3,pos,0
TXN-2026-03103,651.56,pos,0
TXN-2026-03104,325.3,online,0
TXN-2026-03105,37.51,online,0
TXN-2026-03106,138.89,online,0
TXN-2026-03107,19.07,pos,0
TXN-2026-03108,178.91,atm,0
TXN-2026-03109,154.58,atm,0
TXN-2026-03110,9.55,pos,0
TXN-2026-03111,22.33,pos,0
TXN-2026-03112,64.09,pos,0
TXN-2026-03113,62.74,pos,0
TXN-2026-03114,21.09,pos,0
TXN-2026-03115,143.56,online,0
TXN-2026-03116,121.73,pos,0
TXN-2026-03117,71.3,pos,0
TXN-2026-03118,36.34,pos,1
TXN-2026-03119,316.86,atm,0
TXN-2026-03120,656.22,pos,1
TXN-2026-03121,50.39,online,1
TXN-2026-03122,43.18,pos,1
TXN-2026-03123,162.3,pos,0
TXN-2026-03124,58.58,online,0
TXN-2026-03125,76.15,pos,0
TXN-2026-03126,218.67,pos,0
TXN-2026-03127,9.1,pos,0
TXN-2026-03128,437.89,online,1
TXN-2026-03129,98.22,online,0
TXN-2026-03130,54.94,pos,0
TXN-2026-03131,80.88,online,0
TXN-2026-03132,81297.9,pos,0
TXN-2026-03133,11.27,online,0
TXN-2026-03134,541.27,pos,0
TXN-2026-03135,94.59,online,0
TXN-2026-03136,153.18,atm,0
TXN-2026-03137,281.99,atm,1
TXN-2026-03138,26.43,pos,1
TXN-2026-03139,158.88,online,0
TXN-2026-03140,65.29,pos,1
TXN-2026-03141,248.67,atm,0
TXN-2026-03142,7.01,pos,0
TXN-2026-03143,79.92,pos,0
TXN-2026-03144,43.67,pos,0
TXN-2026-03145,151.22,pos,0
TXN-2026-03146,158.23,online,0
TXN-2026-03147,38.51,atm,0
TXN-2026-03148,38.3,online,0
TXN-2026-03149,78.82,online,0
TXN-2026-03150,30.69,online,0
TXN-2026-03151,247.25,pos,0
TXN-2026-03152,57.8,pos,1
TXN-2026-03153,2.75,pos,0
TXN-2026-03154,57.41,pos,0
TXN-2026-03155,25.89,pos,0
TXN-2026-03156,12.71,pos,0
TXN-2026-03157,20.39,pos,0
TXN-2026-03158,102.65,pos,0
TXN-2026-03159,443.35,atm,0
TXN-2026-03160,131.08,pos,0
TXN-2026-03161,43.48,pos,0
TXN-2026-03162,155.57,online,0
TXN-2026-03163,51.89,pos,1
TXN-2026-03164,39.11,pos,1
TXN-2026-03165,22.53,pos,0
TXN-2026-03166,11.0,pos,0
TXN-2026-03167,56.38,pos,1
TXN-2026-03168,108.82,pos,0
TXN-2026-03169,80.16,online,0
TXN-2026-03170,54.64,online,0
TXN-2026-03171,28.94,pos,0
TXN-2026-03172,186.77,pos,1
TXN-2026-03173,138727.96,pos,0
TXN-2026-03174,228.43,online,0
TXN-2026-03175,27.04,pos,1
TXN-2026-03176,36.49,online,1
TXN-2026-03177,15.48,online,0
TXN-2026-03178,49.32,pos,0
TXN-2026-03179,290.14,pos,0
TXN-2026-03180,167.13,pos,0
TXN-2026-03181,291.23,pos,1
TXN-2026-03182,168.44,pos,0
TXN-2026-03183,23.94,pos,0
TXN-2026-03184,60.52,pos,0
TXN-2026-03185,35.3,pos,0
TXN-2026-03186,444.38,online,0
TXN-2026-03187,21.41,pos,0
TXN-2026-03188,263.07,atm,0
TXN-2026-03189,262.84,atm,0
TXN-2026-03190,808.79,atm,1
TXN-2026-03191,55.06,online,0
TXN-2026-03192,211.62,pos,0
TXN-2026-03193,1391.28,pos,0
TXN-2026-03194,42.9,online,0
TXN-2026-03195,14.27,online,0
TXN-2026-03196,9.43,online,0
TXN-2026-03197,211.72,atm,0
TXN-2026-03198,9.4,pos,0
TXN-2026-03199,57.58,pos,0
TXN-2026-03200,152.14,pos,0
TXN-2026-03201,112.42,pos,1
TXN-2026-03202,149.98,pos,0
TXN-2026-03203,117.54,online,1
TXN-2026-03204,417.65,online,1
TXN-2026-03205,28.71,pos,0
TXN-2026-03206,39.95,atm,0
TXN-2026-03207,35.62,online,0
TXN-2026-03208,243.77,online,0
TXN-2026-03209,265.2,pos,0
TXN-2026-03210,154.7,online,1
TXN-2026-03211,372.48,online,0
TXN-2026-03212,21.9,pos,0
TXN-2026-03213,665.59,pos,0
TXN-2026-03214,559.97,atm,0
TXN-2026-03215,217.62,pos,0
TXN-2026-03216,763.69,pos,0
TXN-2026-03217,12.33,pos,0
TXN-2026-03218,47.97,online,0
TXN-2026-03219,37.25,online,0
TXN-2026-03220,213.96,pos,0
TXN-2026-03221,25.53,pos,0
TXN-2026-03222,223.41,atm,0
TXN-2026-03223,466.21,online,1
TXN-2026-03224,207.32,online,1
TXN-2026-03225,126.53,pos,0
TXN-2026-03226,27.51,pos,0
TXN-2026-03227,32.58,pos,0
TXN-2026-03228,403.24,online,0
TXN-2026-03229,229.34,pos,1
TXN-2026-03230,85.9,pos,0
TXN-2026-03231,54.52,pos,0
TXN-2026-03232,7.92,pos,0
TXN-2026-03233,24.9,online,0
TXN-2026-03234,892.21,pos,0
TXN-2026-03235,19.36,online,0
TXN-2026-03236,113.0,atm,0
TXN-2026-03237,301.55,pos,0
TXN-2026-03238,19.97,online,0
TXN-2026-03239,112.35,atm,0
TXN-2026-03240,277.41,atm,0
TXN-2026-03241,91.38,pos,0
TXN-2026-03242,2813.22,pos,0
TXN-2026-03243,12.15,pos,0
TXN-2026-03244,320.69,online,0
TXN-2026-03245,73.16,online,0
TXN-2026-03246,227.31,online,0
TXN-2026-03247,152.87,pos,0
TXN-2026-03248,37.35,pos,0
TXN-2026-03249,118.49,online,0
TXN-2026-03250,9.68,pos,0
TXN-2026-03251,185.66,online,0
TXN-2026-03252,128.74,pos,0
TXN-2026-03253,193.72,pos,0
TXN-2026-03254,320.46,pos,0
TXN-2026-03255,139.93,pos,1
TXN-2026-03256,107.52,pos,0
TXN-2026-03257,31.27,pos,0
TXN-2026-03258,38.3,pos,0
TXN-2026-03259,373.93,pos,0
TXN-2026-03260,504.52,pos,0
TXN-2026-03261,67.64,online,0
TXN-2026-03262,95.13,pos,0
TXN-2026-03263,30.4,online,0
TXN-2026-03264,367.72,online,1
TXN-2026-03265,200.04,online,0
TXN-2026-03266,924.69,atm,1
TXN-2026-03267,31.38,pos,0
TXN-2026-03268,57.19,online,0
TXN-2026-03269,118.83,atm,0
TXN-2026-03270,195.54,online,0
TXN-2026-03271,69.49,pos,0
TXN-2026-03272,31.58,pos,0
TXN-2026-03273,259.22,pos,0
TXN-2026-03274,213.87,online,1
TXN-2026-03275,29.98,online,0
TXN-2026-03276,457.85,pos,0
TXN-2026-03277,366.59,pos,0
TXN-2026-03278,105.76,online,0
TXN-2026-03279,99.04,pos,0
TXN-2026-03280,175.01,online,0
TXN-2026-03281,32.01,online,1
TXN-2026-03282,93.32,pos,0
TXN-2026-03283,6.8,online,0
TXN-2026-03284,257.69,pos,0
TXN-2026-03285,13.82,online,1
TXN-2026-03286,546.81,atm,0
TXN-2026-03287,60.57,online,0
TXN-2026-03288,69.83,pos,1
TXN-2026-03289,42.38,pos,1
TXN-2026-03290,63.71,pos,0
TXN-2026-03291,493.85,pos,1
TXN-2026-03292,4.55,pos,0
TXN-2026-03293,416.7,pos,0
TXN-2026-03294,135.05,pos,0
TXN-2026-03295,21.15,pos,1
TXN-2026-03296,24.77,pos,0
TXN-2026-03297,672.95,atm,0
TXN-2026-03298,28.94,online,1
TXN-2026-03299,22.56,pos,0
TXN-2026-03300,352.4,pos,0
TXN-2026-03301,135.13,pos,0
TXN-2026-03302,29.21,pos,0
TXN-2026-03303,116.74,pos,0
TXN-2026-03304,26.29,online,1
TXN-2026-03305,337.3,online,0
TXN-2026-03306,321.71,online,0
TXN-2026-03307,170.44,pos,0
TXN-2026-03308,138.93,atm,0
TXN-2026-03309,745.03,atm,0
TXN-2026-03310,89.98,pos,0
TXN-2026-03311,21.8,pos,0
TXN-2026-03312,154.37,pos,1
TXN-2026-03313,1100.21,pos,0
TXN-2026-03314,26.64,online,0
TXN-2026-03315,58.34,pos,1
TXN-2026-03316,148.37,pos,1
TXN-2026-03317,84.38,pos,0
TXN-2026-03318,27.69,pos,1
TXN-2026-03319,345.93,online,0
TXN-2026-03320,1456.87,online,0
TXN-2026-03321,113.9,online,0
TXN-2026-03322,30.42,pos,0
TXN-2026-03323,14.03,online,0
TXN-2026-03324,122.68,pos,0
TXN-2026-03325,338.54,online,0
TXN-2026-03326,159.21,pos,0
TXN-2026-03327,89.76,pos,0
TXN-2026-03328,44.38,pos,0
TXN-2026-03329,24.27,pos,0
TXN-2026-03330,245.11,atm,0
TXN-2026-03331,269.49,pos,0
TXN-2026-03332,14.09,pos,0
TXN-2026-03333,606.56,pos,0
TXN-2026-03334,179.27,online,0
TXN-2026-03335,482.76,pos,0
TXN-2026-03336,17.98,online,1
TXN-2026-03337,17.48,online,0
TXN-2026-03338,75.28,pos,0
TXN-2026-03339,164.57,pos,0
TXN-2026-03340,777.15,pos,0
TXN-2026-03341,210.04,online,0
TXN-2026-03342,67.27,pos,0
TXN-2026-03343,26.27,pos,1
TXN-2026-03344,393.86,online,0
TXN-2026-03345,28.29,online,0
TXN-2026-03346,635.34,pos,1
TXN-2026-03347,63.99,pos,0
TXN-2026-03348,607.1,pos,0
TXN-2026-03349,203.31,pos,1
TXN-2026-03350,76.37,pos,0
TXN-2026-03351,48.27,atm,0
TXN-2026-03352,59.79,pos,1
TXN-2026-03353,150.5,online,0
TXN-2026-03354,98.75,online,1
TXN-2026-03355,44.14,pos,0
TXN-2026-03356,73.79,online,0
TXN-2026-03357,98.92,pos,0
TXN-2026-03358,7.0,atm,0
TXN-2026-03359,155.99,online,0
TXN-2026-03360,27.78,pos,0
TXN-2026-03361,22.56,pos,0
TXN-2026-03362,11.88,pos,0
TXN-2026-03363,10.46,pos,0
TXN-2026-03364,17.7,pos,0
TXN-2026-03365,38.44,pos,0
TXN-2026-03366,938.15,online,0
TXN-2026-03367,47.89,pos,1
TXN-2026-03368,32554.57,online,0
TXN-2026-03369,145.56,online,0
TXN-2026-03370,105.35,pos,1
TXN-2026-03371,82.03,online,0
TXN-2026-03372,21.45,pos,0
TXN-2026-03373,513.43,pos,0
TXN-2026-03374,787.32,online,1
TXN-2026-03375,11.95,pos,0
TXN-2026-03376,26.34,online,1
TXN-2026-03377,64.34,online,1
TXN-2026-03378,28.29,atm,0
TXN-2026-03379,165.2,online,0
TXN-2026-03380,37.57,online,0
TXN-2026-03381,1209.63,pos,0
TXN-2026-03382,375.65,pos,0
TXN-2026-03383,116.17,online,1
TXN-2026-03384,308.7,pos,0
TXN-2026-03385,339.37,pos,0
TXN-2026-03386,45.75,pos,0
TXN-2026-03387,33.8,online,0
TXN-2026-03388,98.87,pos,0
TXN-2026-03389,253.15,online,0
TXN-2026-03390,106.36,pos,0
TXN-2026-03391,13.57,pos,0
TXN-2026-03392,34.35,pos,1
TXN-2026-03393,82.37,pos,0
TXN-2026-03394,82.2,online,0
TXN-2026-03395,960.11,pos,0
TXN-2026-03396,17.06,pos,0
TXN-2026-03397,165.13,pos,0
TXN-2026-03398,537.5,pos,0
TXN-2026-03399,1374.35,pos,1
TXN-2026-03400,55.41,pos,0
TXN-2026-03401,162.34,atm,1
TXN-2026-03402,178.34,online,0
TXN-2026-03403,113.82,pos,1
TXN-2026-03404,79.95,pos,0
TXN-2026-03405,151.89,pos,0
TXN-2026-03406,4.31,pos,0
TXN-2026-03407,204.07,online,1
TXN-2026-03408,104.73,online,1
TXN-2026-03409,68.93,pos,0
TXN-2026-03410,1049.67,online,0
TXN-2026-03411,40.05,pos,0
TXN-2026-03412,55.5,pos,1
TXN-2026-03413,982.27,pos,1
TXN-2026-03414,33.17,pos,1
TXN-2026-03415,46.52,atm,1
TXN-2026-03416,75.46,pos,1
TXN-2026-03417,246.87,pos,0
TXN-2026-03418,115.51,atm,1
TXN-2026-03419,19.08,online,0
TXN-2026-03420,47.53,online,1
TXN-2026-03421,43.43,atm,0
TXN-2026-03422,82.05,pos,0
TXN-2026-03423,150.06,online,0
TXN-2026-03424,148.69,online,0
TXN-2026-03425,10.68,online,0
TXN-2026-03426,322.7,online,0
TXN-2026-03427,121.89,pos,0
TXN-2026-03428,474.11,online,0
TXN-2026-03429,153.4,pos,0
TXN-2026-03430,337.51,pos,0
TXN-2026-03431,157.57,pos,1
TXN-2026-03432,452.81,atm,0
TXN-2026-03433,168.46,pos,0
TXN-2026-03434,80.04,pos,0
TXN-2026-03435,1375.98,pos,0
TXN-2026-03436,261.61,atm,0
TXN-2026-03437,179.2,pos,0
TXN-2026-03438,19.46,online,0
TXN-2026-03439,19.18,online,0
TXN-2026-03440,127.9,pos,0
TXN-2026-03441,107.19,pos,0
TXN-2026-03442,43.08,online,0
TXN-2026-03443,106.61,atm,1
TXN-2026-03444,605.68,online,0
TXN-2026-03445,207.37,pos,0
TXN-2026-03446,22.89,online,0
TXN-2026-03447,78.74,pos,0
TXN-2026-03448,34.26,online,0
TXN-2026-03449,56.53,online,0
TXN-2026-03450,54.8,pos,0
TXN-2026-03451,50.75,online,0
TXN-2026-03452,19.96,online,0
TXN-2026-03453,77.23,online,0
TXN-2026-03454,45.94,pos,0
TXN-2026-03455,2.68,pos,1
TXN-2026-03456,1057.4,online,0
TXN-2026-03457,332.46,pos,0
TXN-2026-03458,57.31,pos,0
TXN-2026-03459,92.07,atm,0
TXN-2026-03460,22.07,pos,0
TXN-2026-03461,688.74,atm,0
TXN-2026-03462,877.21,pos,1
TXN-2026-03463,108.64,pos,0
TXN-2026-03464,119588.11,online,0
TXN-2026-03465,111.09,online,0
TXN-2026-03466,18.1,online,1
TXN-2026-03467,54.92,pos,0
TXN-2026-03468,105.46,online,0
TXN-2026-03469,52.17,pos,0
TXN-2026-03470,69.24,pos,0
TXN-2026-03471,80.67,pos,0
TXN-2026-03472,81.69,online,1
TXN-2026-03473,95.84,pos,0
TXN-2026-03474,25.21,pos,0
TXN-2026-03475,38.08,pos,1
TXN-2026-03476,19.27,pos,0
TXN-2026-03477,291.02,pos,0
TXN-2026-03478,7.19,online,0
TXN-2026-03479,359.35,pos,0
TXN-2026-03480,475.14,online,0
TXN-2026-03481,62.64,online,0
TXN-2026-03482,3.96,pos,1
TXN-2026-03483,58.35,online,1
TXN-2026-03484,83.34,pos,0
TXN-2026-03485,26.77,online,0
TXN-2026-03486,48.51,atm,0
TXN-2026-03487,564.67,pos,0
TXN-2026-03488,199.92,online,0
TXN-2026-03489,29.68,pos,0
TXN-2026-03490,13.24,pos,0
TXN-2026-03491,60.8,online,1
TXN-2026-03492,69.68,pos,0
TXN-2026-03493,163.28,pos,0
TXN-2026-03494,47.35,pos,0
TXN-2026-03495,166.3,online,0
TXN-2026-03496,917.99,pos,1
TXN-2026-03497,239.51,atm,1
TXN-2026-03498,84.97,pos,0
TXN-2026-03499,72.26,pos,0
TXN-2026-03500,58.67,online,0
TXN-2026-03501,371.21,pos,0
TXN-2026-03502,42.4,online,0
TXN-2026-03503,95.04,pos,0
TXN-2026-03504,95.72,pos,0
TXN-2026-03505,49.3,pos,0
TXN-2026-03506,17.34,atm,0
TXN-2026-03507,132.63,online,0
TXN-2026-03508,83.66,online,0
TXN-2026-03509,164.07,pos,0
TXN-2026-03510,47.45,online,0
TXN-2026-03511,389.55,pos,0
TXN-2026-03512,31.43,atm,0
TXN-2026-03513,702.36,online,1
TXN-2026-03514,11.05,online,1
TXN-2026-03515,151.67,pos,1
TXN-2026-03516,159.26,pos,0
TXN-2026-03517,34.65,pos,0
TXN-2026-03518,149.8,atm,0
TXN-2026-03519,417.98,pos,0
TXN-2026-03520,6.3,pos,0
TXN-2026-03521,164.56,pos,0
TXN-2026-03522,4.52,pos,0
TXN-2026-03523,28.25,pos,0
TXN-2026-03524,635.87,online,1
TXN-2026-03525,44.78,online,0
TXN-2026-03526,22.01,online,1
TXN-2026-03527,70.99,online,0
TXN-2026-03528,1076.52,pos,0
TXN-2026-03529,9.99,pos,0
TXN-2026-03530,25.49,pos,0
TXN-2026-03531,542.9,atm,0
TXN-2026-03532,836.51,pos,0
TXN-2026-03533,79.51,pos,0
TXN-2026-03534,133800.06,pos,0
TXN-2026-03535,1113.22,pos,0
TXN-2026-03536,100415.7,pos,0
TXN-2026-03537,203.31,pos,0
TXN-2026-03538,33.96,online,1
TXN-2026-03539,84.87,online,0
TXN-2026-03540,74.26,pos,0
TXN-2026-03541,133.89,pos,0
TXN-2026-03542,513.48,online,1
TXN-2026-03543,258.6,pos,0
TXN-2026-03544,24.71,online,0
TXN-2026-03545,469.56,pos,0
TXN-2026-03546,131.07,online,0
TXN-2026-03547,205.3,online,0
TXN-2026-03548,523.14,online,0
TXN-2026-03549,23.71,online,1
TXN-2026-03550,86.23,pos,0
TXN-2026-03551,47.57,pos,1
TXN-2026-03552,13.72,pos,1
TXN-2026-03553,136.46,online,0
TXN-2026-03554,1833.29,pos,0
TXN-2026-03555,9.89,online,0
TXN-2026-03556,86.6,pos,1
TXN-2026-03557,194.15,pos,0
TXN-2026-03558,104.34,online,0
TXN-2026-03559,78.59,pos,0
TXN-2026-03560,18.93,pos,1
TXN-2026-03561,119.03,pos,1
TXN-2026-03562,36.3,pos,0
TXN-2026-03563,6.5,online,0
TXN-2026-03564,377.48,online,0
TXN-2026-03565,284.31,pos,0
TXN-2026-03566,95.77,pos,1
TXN-2026-03567,118.5,pos,0
TXN-2026-03568,326.75,pos,0
TXN-2026-03569,117.83,atm,0
TXN-2026-03570,266.35,online,0
TXN-2026-03571,62.99,pos,0
TXN-2026-03572,434.58,pos,0
TXN-2026-03573,132.28,atm,0
TXN-2026-03574,113.62,pos,0
TXN-2026-03575,19.61,pos,0
TXN-2026-03576,127.02,online,0
TXN-2026-03577,33.17,pos,0
TXN-2026-03578,41.85,pos,0
TXN-2026-03579,33.84,atm,0
TXN-2026-03580,25.04,online,0
TXN-2026-03581,1152.54,pos,0
TXN-2026-03582,444.79,pos,0
TXN-2026-03583,901.84,pos,0
TXN-2026-03584,20.75,online,1
TXN-2026-03585,98.05,pos,0
TXN-2026-03586,19.06,pos,0
TXN-2026-03587,39.06,atm,0
TXN-2026-03588,29.91,pos,0
TXN-2026-03589,398.42,pos,0
TXN-2026-03590,55.95,pos,0
TXN-2026-03591,324.43,pos,0
TXN-2026-03592,185.85,pos,0
TXN-2026-03593,1428.48,atm,0
TXN-2026-03594,15.25,online,1
TXN-2026-03595,407.92,pos,0
TXN-2026-03596,356.28,pos,1
TXN-2026-03597,27.99,online,0
TXN-2026-03598,301.44,pos,0
TXN-2026-03599,134.74,pos,0
TXN-2026-03600,68.51,atm,0
TXN-2026-03601,33.49,pos,0
TXN-2026-03602,37.98,pos,0
TXN-2026-03603,1053.4,pos,0
TXN-2026-03604,90.09,pos,0
TXN-2026-03605,230.11,pos,0
TXN-2026-03606,34.85,pos,0
TXN-2026-03607,35.31,pos,1
TXN-2026-03608,329.77,online,0
TXN-2026-03609,17.82,pos,1
TXN-2026-03610,54.69,pos,0
TXN-2026-03611,93.77,online,1
TXN-2026-03612,102.89,online,0
TXN-2026-03613,72.61,pos,0
TXN-2026-03614,144.75,pos,0
TXN-2026-03615,206.73,pos,0
TXN-2026-03616,217.36,online,0
TXN-2026-03617,27.58,pos,0
TXN-2026-03618,64.01,pos,1
TXN-2026-03619,377.55,pos,0
TXN-2026-03620,263.37,pos,0
TXN-2026-03621,17.33,pos,0
TXN-2026-03622,137.25,pos,0
TXN-2026-03623,95682.05,online,0
TXN-2026-03624,95.23,online,0
TXN-2026-03625,877.71,pos,1
TXN-2026-03626,28.86,pos,0
TXN-2026-03627,33.08,pos,0
TXN-2026-03628,225.17,pos,0
TXN-2026-03629,14.13,online,1
TXN-2026-03630,42.13,atm,0
TXN-2026-03631,184.15,pos,1
TXN-2026-03632,42.05,pos,0
TXN-2026-03633,67.82,pos,0
TXN-2026-03634,219.87,online,0
TXN-2026-03635,149.28,online,0
TXN-2026-03636,123.99,online,0
TXN-2026-03637,59.92,online,0
TXN-2026-03638,140.34,pos,0
TXN-2026-03639,77.6,online,1
TXN-2026-03640,155.92,online,1
TXN-2026-03641,33328.5,pos,1
TXN-2026-03642,72.31,pos,1
TXN-2026-03643,27.44,online,0
TXN-2026-03644,86.31,online,0
TXN-2026-03645,34.01,online,1
TXN-2026-03646,23.64,online,0
TXN-2026-03647,122.78,online,0
TXN-2026-03648,116.2,online,0
TXN-2026-03649,230.32,pos,0
TXN-2026-03650,53.66,online,0
TXN-2026-03651,146.89,pos,0
TXN-2026-03652,174.33,pos,0
TXN-2026-03653,153.5,pos,1
TXN-2026-03654,33.42,online,0
TXN-2026-03655,107.69,online,1
TXN-2026-03656,139.35,atm,0
TXN-2026-03657,90.8,pos,1
TXN-2026-03658,7.36,pos,0
TXN-2026-03659,109.14,pos,0
TXN-2026-03660,1280.54,pos,1
TXN-2026-03661,58.44,online,0
TXN-2026-03662,37.57,pos,1
TXN-2026-03663,140.9,online,0
TXN-2026-03664,130.96,online,0
TXN-2026-03665,376.64,pos,0
TXN-2026-03666,19.9,online,0
TXN-2026-03667,216.51,pos,0
TXN-2026-03668,182.82,pos,1
TXN-2026-03669,75.9,online,1
TXN-2026-03670,135.16,online,1
TXN-2026-03671,309.62,pos,0
TXN-2026-03672,256.41,pos,1
TXN-2026-03673,22.84,pos,0
TXN-2026-03674,240.85,pos,1
TXN-2026-03675,83.29,atm,0
TXN-2026-03676,98.24,online,0
TXN-2026-03677,98.28,pos,1
TXN-2026-03678,75.17,online,1
TXN-2026-03679,376.17,pos,0
TXN-2026-03680,81.41,pos,1
TXN-2026-03681,23.49,atm,0
TXN-2026-03682,56.14,online,0
TXN-2026-03683,111.55,online,0
TXN-2026-03684,393.49,pos,0
TXN-2026-03685,185.62,online,0
TXN-2026-03686,32.44,pos,0
TXN-2026-03687,1776.19,online,0
TXN-2026-03688,123.68,atm,0
TXN-2026-03689,415.91,pos,0
TXN-2026-03690,75.03,online,0
TXN-2026-03691,170.72,pos,0
TXN-2026-03692,246.5,pos,0
TXN-2026-03693,388.32,online,0
TXN-2026-03694,320.17,pos,0
TXN-2026-03695,256.37,online,0
TXN-2026-03696,61.68,pos,0
TXN-2026-03697,45.33,atm,1
TXN-2026-03698,134.17,pos,0
TXN-2026-03699,275.82,pos,0
TXN-2026-03700,68.91,pos,0
TXN-2026-03701,323.18,atm,0
TXN-2026-03702,514.47,online,1
TXN-2026-03703,29.98,online,0
TXN-2026-03704,32.97,pos,0
TXN-2026-03705,76.06,pos,0
TXN-2026-03706,130.21,pos,0
TXN-2026-03707,47.97,online,0
TXN-2026-03708,456.07,pos,1
TXN-2026-03709,149.74,atm,1
TXN-2026-03710,94.38,online,0
TXN-2026-03711,16.07,pos,1
TXN-2026-03712,18.56,pos,0
TXN-2026-03713,126.12,online,1
TXN-2026-03714,6.96,pos,1
TXN-2026-03715,303.43,pos,0
TXN-2026-03716,74.46,pos,0
TXN-2026-03717,4410.36,online,0
TXN-2026-03718,1435.83,online,0
TXN-2026-03719,72.4,pos,0
TXN-2026-03720,79.23,pos,1
TXN-2026-03721,297.29,pos,1
TXN-2026-03722,694.93,online,1
TXN-2026-03723,12.61,pos,1
TXN-2026-03724,10.55,pos,1
TXN-2026-03725,42.67,atm,0
TXN-2026-03726,181.14,atm,0
TXN-2026-03727,163.41,atm,0
TXN-2026-03728,324.97,online,0
TXN-2026-03729,21.34,pos,0
TXN-2026-03730,5.59,pos,0
TXN-2026-03731,252.05,pos,1
TXN-2026-03732,33.32,pos,1
TXN-2026-03733,7.99,atm,0
TXN-2026-03734,107.13,online,1
TXN-2026-03735,233.18,online,0
TXN-2026-03736,77.75,pos,1
TXN-2026-03737,51.97,atm,0
TXN-2026-03738,74.35,online,0
